"Start","End","Week_2020_01","Week_2020_02","Week_2020_03","Week_2020_04","Week_2020_05","Week_2020_06","Week_2020_07","Week_2020_08","Week_2020_09","Week_2020_10","Week_2020_11","Week_2020_12","Week_2020_13","Week_2020_14","Week_2020_15","Week_2020_16","Week_2020_17","Week_2020_18","Week_2020_19","Week_2020_20","Week_2020_21","Week_2020_22","Week_2020_23","Week_2020_24","Week_2020_25","Week_2020_36","Week_2020_37","Week_2020_38","Week_2020_39","Week_2020_40","Week_2020_41","Week_2020_42","Week_2020_43","Week_2020_44","Week_2020_45","Week_2020_46","Week_2020_47","Week_2020_48","Week_2020_49","Week_2020_50","Week_2020_51"
"Levate","Chiuduno",5897,9423,8166,7853,3476,3490,9145,1258,3651,9760,1618,1258,2291,339,834,2807,9478,8046,5158,6434,9475,650,7468,5798,7132,8675,8854,344,7515,2816,5323,2324,3286,8544,6370,1985,1419,2687,4972,7814,2858
"Levate","Cividate al Piano",103,4111,4731,2454,1275,1206,7570,9898,8789,5256,3421,6452,958,437,8242,294,6173,3391,2298,5821,1685,8774,8529,2853,2703,4813,8216,3906,2810,6655,8659,487,368,1734,6306,5003,1701,3725,3318,2701,1749
"Levate","Coccaglio",2442,6909,8420,3963,4038,6342,6188,4615,2874,6729,2704,7062,686,8261,4954,1679,1591,264,7836,9572,3479,1331,510,7595,9342,2115,4253,167,6235,7374,8546,7218,5278,7297,1391,5848,5111,9841,3988,5889,5330
"Levate","Cologne",6375,9655,8597,8497,9487,9864,6918,9183,7938,1379,1008,5206,5613,6930,9563,1729,2877,8776,6078,6529,3404,7642,4158,7885,9005,8620,518,160,5762,4152,3109,9643,1579,3260,177,4347,3561,6046,5761,7817,1280
"Levate","Desenzano del Garda",9836,6213,735,9778,5,1679,8338,4136,9290,4148,1107,198,3560,4165,602,8992,1289,1563,1930,9646,3955,5175,792,8440,9773,1106,8340,8776,5092,3821,6256,7795,1597,363,7290,573,160,224,2602,3214,7353
"Levate","Grumello del Monte",4387,9737,93,1352,1043,2231,6098,3263,6351,4294,7027,8630,4759,9341,6447,794,8138,7024,1025,7396,6712,7869,5494,9158,7525,9226,8119,6542,2162,7634,6339,9093,8465,597,3017,9668,9183,4479,8158,4075,7102
"Levate","IS area",9856,5774,8676,6685,5907,4780,2643,1072,1856,8150,6495,9922,6560,9001,9288,3144,9862,1934,3628,6831,2976,9216,5686,1597,8629,326,4707,7207,77,3702,376,5318,2558,535,8701,1025,6723,2783,20,297,6153
"Levate","Levate",1226,7124,330,7881,14,519,884,808,2887,8426,688,6720,9397,3282,2846,9530,9295,6405,4436,7153,5634,6969,2714,2257,1924,7495,7114,7037,563,7216,7473,1100,6541,1672,7208,1921,4837,5587,7762,5374,173
"Levate","Montello",2071,2850,6411,4139,2371,5821,9776,6664,4159,6850,3417,9391,2155,1982,9003,7644,4895,5115,4134,9586,6097,3249,3301,5772,9150,8242,8382,7099,3584,1618,4569,2117,9500,5550,7732,8820,4932,780,4683,8627,8210
"Levate","Ospitaletto",6135,3146,9680,323,6889,9487,3542,2562,8478,6373,2039,469,6656,492,3067,8867,5014,8837,611,2795,8867,872,6119,9674,9257,5807,6944,5422,2750,208,6832,2574,50,308,4068,2395,3351,2431,1989,1327,8157
"Levate","Paderno d'Adda",8727,3257,2507,9516,5839,4422,9664,4698,6562,7179,9014,6582,4074,1823,4698,3356,9758,96,4997,5986,8530,6058,1212,4461,634,2415,3017,6677,4911,2592,5651,8452,6254,8644,3403,9781,2683,1370,8078,3563,4282
"Levate","Palazzolo sull'Oglio",7728,9802,4019,4855,97,5745,4186,4789,7308,6687,5264,1698,7431,8882,6606,1071,2577,4501,1363,3707,379,2196,3667,2556,3390,5007,9912,4515,4490,4097,2276,4573,4469,6120,355,4850,6031,5515,9941,4415,9966
"Levate","Peschiera del Garda",545,2116,3718,3474,1727,3432,4995,5114,6632,5399,945,6710,6359,9261,4335,9685,3596,8367,8909,6455,5530,6409,4830,7229,8288,346,2130,696,3792,5850,2945,7142,9809,8013,8586,1247,9875,5709,9883,2742,5486
"Levate","Ponte San Pietro",2138,5998,1176,6519,3640,2288,3857,5181,4007,3091,6957,4818,4057,5274,2522,6215,1039,6620,1544,8574,3690,1677,8499,2636,9529,4222,4609,1388,415,46,4445,4146,2926,6163,7364,3122,4494,9304,4307,4698,4087
"Levate","Romano di Lombardia",1014,8296,882,6777,1886,4039,4313,2083,7514,8288,9612,7031,1660,3936,2151,9411,368,6260,1266,9149,8106,7407,1060,8842,7178,1209,3465,5387,6557,8147,8732,9926,5644,9254,5018,2141,8552,5595,9937,5934,1405
"Levate","Rovato",2855,7067,293,2149,5199,3855,172,9495,939,2842,4340,8560,8876,2294,579,1324,6816,872,8076,9101,346,64,270,639,639,2071,2451,1904,5290,1427,5374,9328,5951,9714,4649,3291,9682,7185,6280,1842,8270
"Levate","Seriate",5973,7121,4039,7617,2915,7525,7656,9598,1425,6402,4777,402,2815,9070,631,2152,9095,8931,6670,290,2797,8164,8654,8665,265,9161,8371,1109,2139,3001,3080,3301,9010,9092,2153,655,1541,6179,6505,5977,4013
"Levate","Stezzano",8010,4449,9482,4258,8156,2660,4246,6728,8970,6196,8528,2380,6323,6957,7988,2998,7578,9643,2970,9604,3681,4617,8609,4786,4925,8577,3134,4385,1631,5069,2548,1830,9035,2246,891,4297,9829,965,316,5188,4146
"Levate","Terno d'Isola",9901,721,6575,1479,5780,7042,3835,8968,6690,9528,8194,6855,451,8208,7539,528,5378,6212,626,8672,4789,2831,5238,7615,8670,6387,1190,3589,5216,173,7030,194,8436,901,5970,8343,1658,6782,6072,8562,5919
"Levate","Treviglio",8671,722,8091,3412,2928,4427,4313,1800,6701,4285,558,299,3895,513,3033,9566,6520,5410,9738,7202,7756,4222,1092,9612,5148,8049,3389,1228,4141,6783,5126,2402,3899,7420,7930,2721,7243,8713,3259,6598,9077
"Levate","Verdellino",26,3382,3023,9711,5071,2426,756,4245,4999,2483,7869,8306,7470,7163,8003,3910,105,9649,6869,76,2107,1788,6460,3603,5078,7040,8013,3213,9138,7970,8439,6186,2248,567,1049,1807,4866,2286,4143,5340,5097
"Levate","Verona",421,9369,7823,3370,4757,1045,7259,1937,582,5301,7451,8336,8521,4998,3416,9080,9656,359,2967,8630,733,530,2521,8763,748,8606,6753,3560,5112,2593,1703,8518,6363,2765,4569,1153,7348,2198,3843,8514,2982
"Montello","Albano Sant'Alessandro",6641,1619,2716,7117,5431,6345,8321,4764,1701,9741,2314,2512,4908,4359,1673,2441,8543,4207,148,380,4682,4710,5388,5583,8555,1458,8371,8741,5315,8732,5300,3022,1681,8747,8823,1800,5607,1727,3006,5246,3228
"Montello","Arcene",5851,6230,9316,2996,2623,208,3239,3932,4164,4535,4860,9528,7368,4193,7332,6175,6517,7164,6969,3804,1310,925,3114,8300,1842,8115,5391,501,9887,659,2082,3597,4037,386,2639,6726,2869,9451,1415,1616,4120
"Montello","Bariano",9369,2833,6564,4137,4524,4720,8307,6646,4067,4786,8133,270,6051,2122,5686,8563,7209,4096,5192,7959,6686,5451,8740,1116,1395,4841,9179,1317,7245,6719,5183,2454,9767,1813,7720,4581,5105,1553,5564,3786,9510
"Montello","Bergamo",9921,4616,1570,731,725,5224,4694,6303,8489,6385,7092,3228,427,9137,3669,2074,551,3171,999,9411,4360,5505,485,1520,836,762,3873,3930,2975,5237,5679,5528,6112,6162,7880,9285,885,3917,1432,1444,1016
"Montello","Brescia",1365,5309,4517,8961,8281,6524,9755,2189,8742,1920,1273,4740,4464,2453,7681,5419,8679,7456,1726,2100,9646,4247,1444,437,3398,9300,1514,1986,5572,165,234,7747,6102,9116,5026,2883,7840,8754,1083,3841,7465
"Montello","Calusco d'Adda",4921,1326,6004,5119,4105,2481,4102,7801,3734,6228,5987,6746,5596,8095,1790,4559,5587,2381,6319,9533,5925,1726,8148,5463,5226,839,7361,9524,9285,9259,558,7016,6598,1183,4655,4635,3009,2879,5696,9995,3148
"Montello","Caravaggio",4120,1323,6320,7525,2841,7785,2172,4766,4567,5211,1618,7321,131,2091,5377,899,9718,8376,850,1868,5980,8665,7965,4648,1402,4614,1044,6716,3682,6359,9717,5810,4451,908,3919,8701,1534,4390,6113,5776,9737
"Montello","Chiari",4458,98,8728,1690,5044,7913,8304,3679,3745,702,3233,8948,6797,7841,5607,1064,2362,4860,8668,3763,9805,8388,2427,1387,6870,4180,8062,3060,1940,5174,6271,7045,1302,3028,6619,7789,3244,3029,5419,9283,730
"Montello","Chiuduno",1682,2842,2298,754,6632,1205,3740,5653,4544,6350,8386,5706,6938,1179,6530,6617,6110,2151,5139,6015,9673,4154,9144,3983,7219,7285,7798,7679,2314,2148,5850,9599,5154,9323,6965,4467,5210,9247,9555,5490,9874
"Montello","Cividate al Piano",8197,1131,2688,1773,1341,7408,7187,5889,6873,7460,7560,7491,9713,7148,5253,5925,2825,1790,2934,3153,9796,4089,6713,5722,7674,4595,8828,5799,4166,6346,2505,8932,9510,3442,7222,1452,5707,8432,8040,6020,7280
"Montello","Coccaglio",3876,1167,1590,2235,9879,3613,1571,8526,5425,7146,333,768,7703,3329,1522,142,175,4434,1244,1065,6610,4128,9493,2594,6059,3806,78,6245,2626,2631,5593,3160,5971,2293,5280,6712,4721,6251,4567,6766,8543
"Montello","Cologne",9312,1781,8645,6378,7031,6344,404,7661,1892,496,9949,5919,9323,3329,915,2352,9926,7327,4210,2237,906,3326,5763,416,384,5224,4701,9557,1144,137,1158,6517,692,3081,1108,7819,1397,4906,4967,2438,7366
"Montello","Desenzano del Garda",8571,2284,8735,7833,1165,7454,568,9659,4957,7688,8557,5128,2288,5216,1309,2564,1027,1924,3229,1203,2950,8334,6420,1030,842,1782,7795,1021,3206,2109,4590,3961,5866,6845,2247,1787,7839,1680,748,251,7920
"Montello","Grumello del Monte",1984,4372,1369,4643,4631,3372,9432,213,4732,8934,1196,9648,4906,8424,5237,1327,5759,858,9162,3705,9552,2866,1908,1706,2919,3864,8532,7969,3016,9343,5654,519,9449,5436,6493,2440,5752,7026,9205,3755,7891
"Montello","IS area",8494,7238,6561,3082,5421,2900,3060,8226,5774,1611,5424,7440,8451,9858,4647,189,425,7930,6499,376,4807,1300,6710,5644,7921,3859,8196,2487,6978,466,7563,2127,3439,2309,3656,240,2644,8395,6827,8886,3254
"Montello","Levate",564,812,4284,5261,5397,9017,3073,3026,2523,1147,4997,1091,9614,2957,2744,3654,2007,9458,3990,5355,7532,8300,5602,2512,5006,4365,2880,4585,9940,8729,7288,4965,9618,3027,6442,4511,8219,9212,3615,3996,2370
"Montello","Montello",6848,7312,5103,8881,626,846,3253,6382,9961,2644,8366,6670,7190,7649,5688,2343,24,291,9563,6282,8703,6863,9409,3291,7857,3882,9882,8044,7855,5849,7424,5297,9624,163,1193,4290,884,7816,6695,399,695
"Montello","Ospitaletto",3944,6905,9442,7999,6426,5819,3683,3797,2274,6118,1116,3922,1452,2654,3133,4393,8503,2549,4855,5101,8561,9205,1423,7397,5867,1540,4476,4902,9918,7952,9579,7226,2871,4696,4789,1621,7781,6290,8767,4938,1193
"Montello","Paderno d'Adda",4965,8316,824,3700,7584,7076,7805,8368,1826,7368,7809,403,1578,9098,9437,2923,6533,3080,7683,9945,9294,2146,9411,5818,1315,4986,1459,7964,4899,8683,9383,4491,3041,8723,6120,2587,1523,1511,4094,2716,1426
"Montello","Palazzolo sull'Oglio",4046,2246,7369,4826,1902,3429,5760,7935,3691,4355,2806,2816,981,7625,8778,1689,7561,1517,2939,9165,6384,3966,5427,1177,8881,5297,9510,8641,8605,585,6461,5922,9456,2528,130,2265,5372,2226,2772,1952,1982
"Montello","Peschiera del Garda",807,3280,3953,5933,3382,7165,8142,9525,6309,229,6018,211,6830,8392,7751,8418,5780,9293,1611,8036,1661,3759,6817,2225,6690,3466,7805,2,203,3075,5644,28,6018,7731,1731,9961,8646,7075,5506,5852,9378
"Montello","Ponte San Pietro",3681,745,7370,8821,2652,1841,2473,8539,7044,1993,1809,6509,6503,9933,7342,1696,5993,681,213,3677,6727,1905,6042,9999,2615,3872,4523,129,2088,3829,7886,4100,9776,3565,7078,5865,7717,5649,7453,6120,5386
"Montello","Romano di Lombardia",5453,4934,6735,2860,5939,8915,5045,7898,7936,5259,2507,6269,2218,9221,7723,3173,8202,8330,2743,4579,5730,4219,4028,1475,5235,5699,5366,4688,2839,1865,612,1634,5723,8516,5476,9695,3656,7244,4658,9577,6886
"Montello","Rovato",4857,127,1864,311,9473,4334,5834,9551,1027,4715,4004,4985,9614,9526,8864,7278,112,8053,9895,6304,4544,5354,1261,6176,5355,329,5031,5934,441,4807,3267,1214,9290,1583,8788,9926,1084,2673,5084,8544,3268
"Montello","Seriate",9568,9327,1229,5645,8512,7120,2620,7161,6301,6552,6561,5278,7084,4489,3090,5697,2145,8535,8378,203,9964,4671,7880,4696,3969,503,2331,7655,8313,9340,7136,2855,5872,8783,7648,8251,8150,9417,1365,151,2247
"Montello","Stezzano",4605,4474,5029,5358,5750,2069,1135,2209,5462,824,7745,6924,3604,6044,4567,3495,6270,9130,633,4325,3117,9765,2569,1988,6465,5807,2120,6876,2171,3066,1955,5495,7872,5036,7609,2173,1032,1391,6580,1480,9781
"Montello","Terno d'Isola",2555,7393,9760,1098,820,6160,4093,4664,3791,7232,4360,5690,4921,1035,7554,6197,5234,8293,7975,1067,7580,7216,4855,1488,8414,4078,2565,434,9972,6064,3346,5749,3221,7400,3782,916,4205,3694,875,1533,899
"Montello","Treviglio",9958,8540,4810,9667,5814,515,1138,9891,6109,2068,8147,1101,4925,9056,2138,2687,737,6012,5087,901,1636,942,9341,3209,4631,1571,6372,8367,3406,9470,1659,8026,7633,2745,2566,348,8221,2036,9012,6415,6254
"Montello","Verdellino",5454,7977,1800,1546,314,5632,8937,2302,2182,443,7573,5795,6318,3546,5722,4998,2747,5357,3857,4833,3035,4022,8811,7113,7066,2833,2970,3578,7897,2780,8351,8764,2626,5747,5235,8426,1786,8744,4347,9129,1792
"Montello","Verona",9046,7148,8468,3309,9264,8616,5834,158,698,879,5108,7482,6392,3310,6996,900,7273,5999,8225,1302,3096,9998,3710,8801,5509,1007,7564,3104,1138,1335,3234,3870,1537,8571,8580,9285,1573,7611,6760,2573,7659
"Ospitaletto","Albano Sant'Alessandro",2321,685,4246,5434,4838,7006,6642,7843,1365,7104,4,8978,4944,2760,6522,2725,6689,5366,1502,6243,1954,1612,3782,4621,6054,90,8019,6989,6882,8519,2354,9232,6223,613,4168,5542,6572,3782,1964,9828,1625
"Ospitaletto","Arcene",6564,4837,9051,8312,3989,8757,1827,5491,5842,8040,3583,6490,5802,1214,2901,8377,685,584,562,6664,6464,484,4432,6032,7779,8432,2292,6666,142,7481,9458,4818,4847,9593,605,2653,7938,437,9100,5206,8616
"Ospitaletto","Bariano",5884,2492,1568,9086,760,2687,3744,4223,9787,5963,7187,7839,7108,8594,2951,9590,3770,5925,7915,6890,6268,9421,1764,4554,2649,3774,7565,7630,7303,3136,7917,4547,8979,5464,5357,5194,2633,6585,650,2211,817
"Ospitaletto","Bergamo",1815,3753,5815,6916,604,9793,6921,7423,9008,8318,5316,1185,8999,1536,6212,1490,7212,5103,2308,2984,4814,4674,3109,951,4716,5498,8545,2453,4870,2944,5602,2347,3802,1475,9373,5761,1475,1546,2658,535,2397
"Ospitaletto","Brescia",6568,1536,9469,2715,1861,5072,5057,7931,3005,5821,2393,5972,9613,8112,7520,2268,3776,3235,1500,5954,8150,1926,7648,5493,9423,8188,8585,4099,7587,8953,3955,2248,5105,4639,8273,438,9750,3738,3414,6076,7826
"Ospitaletto","Calusco d'Adda",9521,3424,5727,6498,1199,1955,9870,1381,9744,4766,5020,2531,9020,9800,1450,716,29,4075,2072,7279,6614,3615,4899,5176,8735,6136,5132,2417,618,6085,4532,7358,5872,7803,6889,9424,3203,1510,4014,3254,2178
"Ospitaletto","Caravaggio",3229,3698,1490,7070,222,580,2475,4946,7543,7113,3876,5875,4075,7477,5485,7664,6001,6230,4261,3755,8350,7754,8917,6068,953,6607,7084,2540,5618,6976,7305,3440,5103,9461,9717,7588,6032,6307,8644,7332,6755
"Ospitaletto","Chiari",9591,869,8583,4900,8410,9675,3684,8493,3613,8350,3371,7904,8518,9282,8805,8421,7279,5910,2584,3149,5587,1028,617,6470,9765,3643,8915,7203,9448,9115,9021,2264,745,6845,9812,3227,7578,906,8593,3923,3994
"Ospitaletto","Chiuduno",2094,7710,2028,8194,3525,5964,9461,4826,3789,8043,1016,7826,1326,1026,8390,848,3871,9521,5022,9798,6378,5437,8102,9388,7690,6409,4782,5758,7399,1506,5422,166,4532,6359,4740,723,6794,4644,8632,2377,7249
"Ospitaletto","Cividate al Piano",5190,1296,1134,4127,2565,1782,2354,1783,290,2706,3337,2544,3444,5277,5010,5475,1596,5344,5188,1048,6197,5822,794,1499,615,814,5226,8090,8031,9328,1197,6100,3829,2176,1218,2313,3024,5498,5385,7604,3863
"Ospitaletto","Coccaglio",6167,5465,9615,6071,8236,3141,4913,4971,4549,6616,2673,5242,4577,3524,2099,7141,2004,140,5284,6610,9647,3182,8662,8259,6063,8660,7417,6851,2931,8031,9169,6730,4570,1102,5295,5304,4783,1908,4440,6379,9287
"Ospitaletto","Cologne",4004,9958,7884,1175,4686,207,5610,9451,7034,2566,4633,3335,5022,2449,6497,6212,2095,6341,5609,312,7838,2723,5765,9011,5714,184,5887,9118,4131,5091,3898,6031,212,9883,9908,8236,3303,6068,92,8418,8079
"Ospitaletto","Desenzano del Garda",8548,8836,7145,2684,5723,5722,3101,6871,8739,9712,8987,3974,7043,2882,7826,3729,5431,7768,8725,644,4010,9827,4125,6350,2270,8271,5928,6165,1356,6879,2419,6433,5695,3491,3785,4429,9971,4432,1102,8359,6781
"Ospitaletto","Grumello del Monte",599,2762,2061,4932,9476,2819,5289,1489,5358,7408,9036,669,4976,4770,7761,4426,7210,172,5655,5842,8348,9321,5652,3811,8021,3579,411,9963,9237,7975,4391,159,9696,233,4658,7898,7818,4664,9116,232,2683
"Ospitaletto","IS area",9709,4982,3405,1039,7462,2469,676,6276,2181,1552,9120,9822,6868,3274,611,6242,1163,7366,6587,2853,457,7593,2512,1346,6974,8797,2444,2666,2138,2685,6713,642,9671,1985,3305,6034,2394,7496,759,1546,2127
"Ospitaletto","Levate",6364,7552,3856,4542,3340,9850,2014,1429,539,7784,815,1189,5329,601,2079,6057,3255,7426,518,3967,5466,2115,4185,4012,4509,6233,5933,4599,4239,6759,3890,6519,609,1651,4215,6554,1014,5523,8845,3106,9759
"Ospitaletto","Montello",3027,5342,9749,7159,9712,6796,7501,3006,946,6288,2429,7315,3262,1343,7893,1036,7387,9143,5841,7938,4474,9358,6957,6012,9882,8373,9055,7537,7100,2158,824,8887,3771,1956,9665,2713,286,7733,8102,2150,1190
"Ospitaletto","Ospitaletto",8730,4595,7744,8164,8658,403,2276,6321,6149,1333,5504,6149,9795,1620,1135,4265,2545,6816,7357,8296,6591,5777,7446,7586,4557,884,2670,8173,1917,6576,583,761,4497,3974,8841,8514,4613,9389,6378,2554,9753
"Ospitaletto","Paderno d'Adda",8947,2857,6307,5785,7997,1368,2628,3711,5464,7445,1192,6931,8476,844,2728,430,9940,6982,2445,2245,267,7018,9348,9998,1220,258,3441,6529,2646,4844,4351,9168,1146,8728,4307,1435,3828,1344,2611,3052,4359
"Ospitaletto","Palazzolo sull'Oglio",9176,4283,9462,1195,1585,9401,6778,6675,6322,2269,3847,6853,8890,4935,367,6949,2477,3610,2012,1122,4728,6759,4840,1968,9477,807,6132,5422,1770,425,9063,5817,8336,5303,1270,1359,7830,9368,8119,9318,818
"Ospitaletto","Peschiera del Garda",1835,3645,3807,1066,7418,4697,7052,9545,3467,4378,7573,2409,477,136,5667,157,7032,1054,303,5895,9059,6083,6461,7679,8821,788,375,6302,3214,8021,4595,4194,9035,4429,2224,8834,3369,3558,9232,1122,5657
"Ospitaletto","Ponte San Pietro",344,3769,6549,2721,3762,626,4046,531,1123,1033,9260,8732,4384,7076,8775,7490,2244,5137,7752,9962,3593,171,644,6211,5452,1258,5165,7744,5439,7096,1474,1744,3142,7507,3775,7332,8791,4917,2145,412,2641
"Ospitaletto","Romano di Lombardia",4718,2238,5010,5710,2056,2304,1507,5626,1323,9297,7763,9110,5910,9401,8590,3208,3526,5753,9615,9767,3389,1367,42,6180,8155,6357,5913,8757,217,4047,5922,4989,8236,4054,3133,1050,6371,9496,9367,3744,5607
"Ospitaletto","Rovato",6816,5101,7446,9326,6609,915,6124,9590,9764,4356,1530,9845,9071,1230,214,6966,2159,5242,431,8,2111,4698,6668,8209,979,6166,7143,8054,9574,9422,2976,7052,3088,8315,7719,5460,3525,3768,6856,8612,7071
"Ospitaletto","Seriate",9220,2068,2592,5579,2748,6163,8748,6796,2726,7315,3969,8139,5652,4996,7663,797,6801,2542,3490,1617,4679,1826,7344,3410,4475,8687,5846,2430,4018,6275,7169,7256,9325,4251,5842,8295,6255,8393,2644,5159,9806
"Ospitaletto","Stezzano",1253,129,8923,2241,4313,7647,5676,4544,3096,3979,1726,1328,2634,2661,4467,920,3652,8631,3372,3757,8901,6795,4313,454,2395,4835,1163,6881,4777,4845,5645,5868,4567,202,7024,1635,716,3210,1834,6557,3702
"Ospitaletto","Terno d'Isola",3349,1463,3877,6854,4262,7259,8527,8508,7199,1259,4156,6960,9003,7470,9384,8833,7151,5000,8939,9647,8861,4781,6291,9084,2761,8414,3852,9204,9604,8728,3400,4053,4182,9103,9342,6868,8156,854,1680,2086,4610
"Ospitaletto","Treviglio",2752,7468,2743,8927,9961,3396,2238,3399,7503,7517,6208,4501,7658,2270,4350,1661,8645,3479,7816,6318,5572,3591,1039,2278,1814,7981,3619,1085,7471,8970,5789,9873,3004,3028,1517,318,5587,8662,6459,4886,9896
"Ospitaletto","Verdellino",3480,959,4916,9642,1898,2081,1904,7184,809,6994,7391,7666,6652,4579,270,1852,1214,7455,783,1041,842,338,9151,5699,8772,5645,9889,196,5051,5959,6708,19,7421,6989,3891,584,6816,7054,1085,1227,5922
"Ospitaletto","Verona",4736,4178,215,1295,8372,4420,834,3943,4810,7461,9772,3100,299,5035,6814,602,5616,6876,2137,2403,9621,6064,3339,6651,3619,2437,6078,887,402,565,4807,2740,4352,916,5088,1480,3207,9550,1015,9747,188
"Paderno d'Adda","Albano Sant'Alessandro",3139,7139,1617,2714,1849,4672,1891,3955,7955,2321,5928,1624,617,6605,8010,4566,2922,3315,4854,4865,3745,7710,242,8321,6167,962,8797,3962,7137,2242,1903,4624,3831,9810,1355,413,1512,5643,9948,5570,1494
"Paderno d'Adda","Arcene",3149,7738,1896,1237,2900,1006,393,5616,9875,1595,3333,2480,9752,2624,7212,954,3392,3237,984,7929,9173,2213,2358,7688,256,536,5935,1153,1859,1187,2843,5427,3095,1651,6372,1185,4998,5836,101,9639,9438
"Paderno d'Adda","Bariano",6621,2342,4497,2886,9734,1261,8029,2466,557,3166,6441,2293,6191,5223,6646,9235,5956,6171,3584,3060,9582,6578,3804,3837,2771,378,5967,4180,9568,9966,7097,4126,3486,9292,6253,5813,2081,9137,3991,4713,3350
"Paderno d'Adda","Bergamo",8484,334,4948,6459,2499,7419,1895,5614,5008,3364,5028,193,1528,8442,9896,7321,7876,6106,4323,649,3105,2106,9800,9162,2083,9359,5962,482,1793,3410,4268,6506,5363,5169,4660,8874,3406,2734,1789,2736,6769
"Paderno d'Adda","Brescia",5340,1899,5397,5374,7721,5875,4861,3180,929,8186,6228,72,7612,5509,8425,7174,6061,6650,2896,7496,3754,3393,6587,6685,3180,7438,2661,5692,640,8768,1550,8054,947,2473,6502,5204,587,2032,1803,8351,4913
"Paderno d'Adda","Calusco d'Adda",2291,5745,2954,4572,9080,9831,1878,3407,7757,8355,3744,6900,3685,9723,9376,1025,2772,1270,6454,9025,3713,4694,2289,3348,5243,1400,4777,4352,5349,7359,3143,8741,1951,7677,757,3165,7845,932,6754,5294,2130
"Paderno d'Adda","Caravaggio",8973,8470,5816,1615,2243,5544,404,4314,8163,5078,5455,4160,3560,6966,3677,1426,7342,2674,2200,4557,2456,9715,1230,7293,1491,4211,4255,8726,1827,1840,6117,4948,8341,3272,3582,2366,6521,7032,8791,3634,2690
"Paderno d'Adda","Chiari",2362,5169,114,1573,2480,3264,8584,4688,3984,929,3925,9424,6033,6678,4513,3092,2175,4448,9818,2590,3777,3250,1823,3143,4911,1533,5745,322,5950,9691,7619,6514,9866,1624,2588,1322,3552,3277,6273,9670,6021
"Paderno d'Adda","Chiuduno",8965,2220,3797,3623,5439,4377,3947,46,3206,8866,4763,442,2585,7931,2667,3507,2992,4275,5213,8147,8400,2142,178,1858,5199,9227,7687,1421,5220,3420,564,641,1623,5927,1977,249,9379,2187,7315,368,5638
"Paderno d'Adda","Cividate al Piano",2150,1255,9882,4949,9900,2792,6880,5274,7915,6436,9476,669,3252,5725,3182,5541,3358,9762,6388,9575,6686,8656,2620,4582,5462,8905,7092,601,76,9481,9218,7545,8897,1517,1052,5751,9752,271,530,7076,3331
"Paderno d'Adda","Coccaglio",556,1072,5699,4804,6877,3889,2375,5464,7890,5448,1691,3394,7721,4581,9657,784,3534,1155,6577,3651,6894,8182,4962,1041,869,5902,869,3532,5846,5284,2226,8345,6874,1609,5461,2088,8225,6686,5747,6422,7256
"Paderno d'Adda","Cologne",3494,1577,1579,1430,2168,1927,9754,6142,6652,7743,9341,4342,2516,9304,6856,8164,1956,2822,9474,1102,1488,5868,6796,6671,4063,4437,7236,5349,4547,7203,4536,7059,1539,6505,2424,1777,6756,8419,1847,3740,8127
"Paderno d'Adda","Desenzano del Garda",8215,9591,5870,982,9440,3980,8529,617,5711,7818,3803,1965,8142,1934,7646,3982,5585,2704,9199,4436,3125,4023,5378,830,1137,7464,9695,8147,2351,7265,9034,1606,4976,9075,5093,3969,6763,9560,9249,4370,7813
"Paderno d'Adda","Grumello del Monte",1245,6674,2107,2788,3,2661,9606,3003,6090,3377,3812,2924,681,8072,5170,6594,2852,2937,6363,4736,1511,3730,7900,9117,606,9019,1670,2347,8303,5366,6587,6328,3437,2548,3184,8080,7071,5594,4921,5462,7202
"Paderno d'Adda","IS area",2012,3900,6369,9684,3190,1464,390,482,1805,4767,877,6240,4542,3924,77,5839,6985,4606,3514,1766,6401,559,9220,9281,9080,5674,7347,7088,3157,655,8176,3624,6504,5355,5633,7125,9085,987,3236,3841,4124
"Paderno d'Adda","Levate",5967,6552,2573,9902,254,9426,4146,4105,5542,5443,9926,3878,767,6015,3355,4846,4047,8263,6882,7595,7535,5726,2073,4456,1189,8695,8566,5956,4771,530,6459,589,7229,8653,6817,7361,5753,8365,7842,9415,6400
"Paderno d'Adda","Montello",6171,9400,6757,30,681,6181,7987,8350,8570,3997,1080,1466,5066,4435,3352,4977,684,1684,5439,1783,5985,7511,6454,8707,7222,1729,8765,9698,369,1621,1964,5854,7656,3841,2466,5804,1494,6370,4849,7573,4373
"Paderno d'Adda","Ospitaletto",8830,5434,1443,7292,3703,1052,2572,1717,9783,3946,6911,5443,1349,6188,7086,4019,7075,6710,6006,9677,4096,776,5506,409,7652,4400,1945,5609,9819,6037,4988,6332,7937,6942,4419,7290,501,5520,5991,7845,32
"Paderno d'Adda","Paderno d'Adda",7835,6123,9182,9581,3600,7316,4061,2884,6619,6718,1394,8999,2756,8535,9910,4347,2176,5904,8465,7695,3472,9587,4825,536,6402,5902,2865,3953,3820,6959,2988,2612,7405,1020,9019,4355,2834,8111,6118,3028,8329
"Paderno d'Adda","Palazzolo sull'Oglio",3376,3175,6778,9059,5448,6400,9906,7061,3361,6526,398,9631,3243,8448,6267,4313,2953,6972,7951,3549,709,9861,6745,9938,7999,7389,4314,7332,412,926,5270,1676,6248,7639,6650,8740,9246,487,4148,489,3397
